FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
28MAR2022:00:00:00,31 a 40,F,Sputnik,Público,0,5,,6
28MAR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,1,,8
24JUL2022:00:00:00,51 a 60,F,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,51 a 60,M,Moderna,Público,0,2,,17
03SEP2021:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
17OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,0,0,,1
30DEC2021:00:00:00,91 o mas,F,AstraZeneca,Privado,0,0,,1
07JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
08JAN2022:00:00:00,41 a 50,M,Moderna,Público,0,0,,1
08JAN2022:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,1
20JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
20JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,,1
08APR2022:00:00:00,41 a 50,M,Moderna,Privado,1,0,,0
09APR2022:00:00:00,41 a 50,F,AstraZeneca,Público,0,1,,0
12APR2022:00:00:00,30 o menos,F,AstraZeneca,Público,0,0,,1
12APR2022:00:00:00,30 o menos,F,Moderna,Público,15,35,,161
12APR2022:00:00:00,30 o menos,F,Sinopharm,Público,16,68,,0
12APR2022:00:00:00,30 o menos,F,Sputnik,Público,0,5,,1
12APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,3,,6
12APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,12,38,,413
12APR2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,8,0,,0
12APR2022:00:00:00,30 o menos,M,AstraZeneca,Público,0,0,,0
12APR2022:00:00:00,30 o menos,M,Moderna,Público,23,39,,120
12APR2022:00:00:00,30 o menos,M,Sinopharm,Público,22,48,,2
12APR2022:00:00:00,30 o menos,M,Sputnik,Público,0,3,,3
12APR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,3,,4
12APR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,13,48,,329
12APR2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,5,1,,0
12APR2022:00:00:00,31 a 40,F,AstraZeneca,Público,0,0,,1
12APR2022:00:00:00,31 a 40,F,Moderna,Público,12,17,,127
12APR2022:00:00:00,31 a 40,F,Sinopharm,Público,1,1,,0
12APR2022:00:00:00,31 a 40,F,Sputnik,Público,0,1,,1
12APR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,2,,9
12APR2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,7,6,,155
12APR2022:00:00:00,31 a 40,M,Moderna,Público,15,22,,109
12APR2022:00:00:00,31 a 40,M,Sinopharm,Público,1,1,,0
12APR2022:00:00:00,31 a 40,M,Sputnik,Público,0,1,,4
12APR2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,,5
12APR2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,20,,137
12APR2022:00:00:00,41 a 50,F,AstraZeneca,Público,0,1,,1
12APR2022:00:00:00,41 a 50,F,Moderna,Público,5,13,,85
12APR2022:00:00:00,41 a 50,F,Sputnik,Público,0,1,,1
12APR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,2,,3
12APR2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,4,,91
12APR2022:00:00:00,41 a 50,M,AstraZeneca,Público,2,1,,1
12APR2022:00:00:00,41 a 50,M,Moderna,Público,1,11,,67
12APR2022:00:00:00,41 a 50,M,Sputnik,Público,0,1,,1
12APR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,3
12APR2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,14,,84
12APR2022:00:00:00,51 a 60,F,AstraZeneca,Público,0,0,,2
12APR2022:00:00:00,51 a 60,F,Moderna,Público,0,4,,57
12APR2022:00:00:00,51 a 60,F,Sinopharm,Público,0,1,,0
12APR2022:00:00:00,51 a 60,F,Sputnik,Público,0,0,,2
12APR2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,3
12APR2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,7,,58
12APR2022:00:00:00,51 a 60,M,AstraZeneca,Público,0,1,,0
12APR2022:00:00:00,51 a 60,M,Moderna,Público,1,11,,55
12APR2022:00:00:00,51 a 60,M,Sputnik,Público,0,1,,2
12APR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
12APR2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,7,,60
12APR2022:00:00:00,61 a 70,F,AstraZeneca,Público,0,0,,2
12APR2022:00:00:00,61 a 70,F,Moderna,Público,2,2,,41
12APR2022:00:00:00,61 a 70,F,Sputnik,Público,0,0,,2
12APR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,2,,51
12APR2022:00:00:00,61 a 70,M,AstraZeneca,Público,1,0,,0
12APR2022:00:00:00,61 a 70,M,Moderna,Público,0,2,,30
12APR2022:00:00:00,61 a 70,M,Sputnik,Público,0,0,,3
24JUL2022:00:00:00,51 a 60,M,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,61 a 70,F,Moderna,Público,1,0,,3
24JUL2022:00:00:00,61 a 70,F,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,61 a 70,M,Moderna,Público,0,2,,4
24JUL2022:00:00:00,61 a 70,M,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,71 a 80,F,Moderna,Público,0,1,,3
24JUL2022:00:00:00,71 a 80,F,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,6
24JUL2022:00:00:00,71 a 80,M,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,81 a 90,F,Moderna,Público,0,1,,0
24JUL2022:00:00:00,81 a 90,F,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,0
24JUL2022:00:00:00,81 a 90,M,Sputnik,Público,0,0,,0
24JUL2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,0
24JUL2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,0
16FEB2021:00:00:00,30 o menos,M,Sputnik,Público,1,0,,0
06AUG2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
10NOV2021:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
28FEB2022:00:00:00,51 a 60,F,AstraZeneca,Público,0,1,,0
06MAY2022:00:00:00,31 a 40,F,Sinopharm,Público,0,1,,0
18MAY2022:00:00:00,30 o menos,M,AstraZeneca,Público,0,0,,1
19MAY2022:00:00:00,71 a 80,M,AstraZeneca,Público,0,1,,0
14JUL2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
17JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,13,,890
17JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,3,5,,76
17JAN2022:00:00:00,61 a 70,M,Moderna,Público,2,1,,4493
17JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,20,9,,0
17JAN2022:00:00:00,61 a 70,M,Sputnik,Público,0,9,,0
17JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,15,,725
17JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,2,5,,48
17JAN2022:00:00:00,71 a 80,F,Moderna,Público,1,1,,933
17JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,7,11,,0
17JAN2022:00:00:00,71 a 80,F,Sputnik,Público,0,3,,1
17JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,7,,1160
17JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,1,2,,28
17JAN2022:00:00:00,71 a 80,M,Moderna,Público,0,1,,562
17JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,8,4,,0
17JAN2022:00:00:00,71 a 80,M,Sputnik,Público,0,3,,0
17JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,,732
17JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,2,2,,62
17JAN2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,29
17JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,9,6,,0
17JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,,342
17JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,0,2,,23
17JAN2022:00:00:00,81 a 90,M,Moderna,Público,0,1,,13
17JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,3,1,,0
17JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,116
07APR2022:00:00:00,61 a 70,F,Moderna,Público,0,1,,59
07APR2022:00:00:00,61 a 70,F,Sputnik,Público,0,0,,1
07APR2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,4
28JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,8,0,,823
28JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,,279
28JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,110,137,,4077
28JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,36,72,,21
28JAN2022:00:00:00,30 o menos,M,Moderna,Público,5,5,,2806
28JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,451,624,,0
28JAN2022:00:00:00,30 o menos,M,Sputnik,Público,1,67,,0
28JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,9,0,,859
28JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
28JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,105,169,,3534
28JAN2022:00:00:00,31 a 40,F,AstraZeneca,Público,11,35,,31
28JAN2022:00:00:00,31 a 40,F,Moderna,Público,2,7,,2421
28JAN2022:00:00:00,31 a 40,F,Sinopharm,Público,56,69,,2
28JAN2022:00:00:00,31 a 40,F,Sputnik,Público,1,37,,1
28JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,192
28JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,89
28JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,9,,2790
28JAN2022:00:00:00,31 a 40,M,AstraZeneca,Público,13,40,,20
28JAN2022:00:00:00,31 a 40,M,Moderna,Público,1,1,,2795
28JAN2022:00:00:00,31 a 40,M,Sinopharm,Público,70,77,,1
28JAN2022:00:00:00,31 a 40,M,Sputnik,Público,1,57,,1
28JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,6,0,,113
28JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,89
28JAN2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,12,,3048
28JAN2022:00:00:00,41 a 50,F,AstraZeneca,Público,5,17,,23
28JAN2022:00:00:00,41 a 50,F,Moderna,Público,2,3,,1078
28JAN2022:00:00:00,41 a 50,F,Sinopharm,Público,43,46,,1
28JAN2022:00:00:00,41 a 50,F,Sputnik,Público,1,22,,0
28JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,,254
28JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,94
28JAN2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,6,,2084
28JAN2022:00:00:00,41 a 50,M,AstraZeneca,Público,15,21,,17
28JAN2022:00:00:00,41 a 50,M,Moderna,Público,0,2,,1128
28JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,33,53,,0
28JAN2022:00:00:00,41 a 50,M,Sputnik,Público,0,25,,1
28JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,0,,302
28JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,88
28JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,9,,1965
28JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,8,14,,14
28JAN2022:00:00:00,51 a 60,F,Moderna,Público,0,0,,255
28JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,40,31,,0
28JAN2022:00:00:00,51 a 60,F,Sputnik,Público,0,9,,0
28JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,2
28JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,2,,26
26JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,43,62,,0
26JAN2022:00:00:00,41 a 50,M,Sputnik,Público,5,13,,0
26JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,,40
26JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,1
26JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,30,,856
26JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,24,9,,12
26JAN2022:00:00:00,51 a 60,F,Moderna,Público,0,8,,300
26JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,30,27,,1
26JAN2022:00:00:00,51 a 60,F,Sputnik,Público,1,11,,0
26JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,,2
26JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,1,0,,46
26JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,16,,468
26JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,24,17,,10
26JAN2022:00:00:00,51 a 60,M,Moderna,Público,0,3,,385
26JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,38,24,,1
26JAN2022:00:00:00,51 a 60,M,Sputnik,Público,1,4,,0
26JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,9
26JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,57
26JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,18,,441
26JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,7,2,,2
26JAN2022:00:00:00,61 a 70,F,Moderna,Público,0,3,,315
26JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,10,11,,0
26JAN2022:00:00:00,61 a 70,F,Sputnik,Público,0,9,,0
26JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,6
26JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,22
26JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,13,,243
26JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,6,4,,2
26JAN2022:00:00:00,61 a 70,M,Moderna,Público,0,1,,227
26JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,10,11,,0
26JAN2022:00:00:00,61 a 70,M,Sputnik,Público,2,7,,1
26JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,3
26JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,15
26JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,9,,160
26JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,1,2,,13
26JAN2022:00:00:00,71 a 80,F,Moderna,Público,0,1,,200
26JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,4,3,,0
26JAN2022:00:00:00,71 a 80,F,Sputnik,Público,1,3,,0
26JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,6
26JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,25
26JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,6,,139
26JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,3,2,,7
26JAN2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,94
26JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,2,2,,0
26JAN2022:00:00:00,71 a 80,M,Sputnik,Público,0,4,,0
26JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,3
26JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,11
26JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,72
26JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,4,5,,21
26JAN2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,56
26JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,1,5,,1
26JAN2022:00:00:00,81 a 90,F,Sputnik,Público,0,2,,0
26JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,2
26JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,5
09FEB2022:00:00:00,91 o mas,F,AstraZeneca,Público,1,1,,24
09FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,7
09FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,0,7,,2
09FEB2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,16
09FEB2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,8
09FEB2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,1
09FEB2022:00:00:00,91 o mas,M,Sinopharm,Público,0,2,,0
09FEB2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,5
28AUG2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
24MAR2022:00:00:00,41 a 50,F,AstraZeneca,Público,1,0,,1
19MAY2022:00:00:00,30 o menos,F,AstraZeneca,Público,0,1,,0
19MAY2022:00:00:00,30 o menos,F,Moderna,Público,3,15,,72
19MAY2022:00:00:00,30 o menos,F,Sinopharm,Público,19,49,,1
19MAY2022:00:00:00,30 o menos,F,Sputnik,Público,0,1,,2
19MAY2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,10,48,,380
19MAY2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,15,1,,8
19MAY2022:00:00:00,30 o menos,M,AstraZeneca,Público,1,2,,2
19MAY2022:00:00:00,30 o menos,M,Moderna,Público,8,17,,88
02JUL2022:00:00:00,31 a 40,M,Moderna,Público,3,12,,56
02JUL2022:00:00:00,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,0
02JUL2022:00:00:00,41 a 50,F,Moderna,Público,4,5,,36
02JUL2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,0
02JUL2022:00:00:00,41 a 50,M,Moderna,Público,1,6,,34
02JUL2022:00:00:00,51 a 60,F,Moderna,Público,2,0,,16
02JUL2022:00:00:00,51 a 60,M,Moderna,Público,0,2,,15
02JUL2022:00:00:00,61 a 70,F,Moderna,Público,0,0,,7
02JUL2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,0
02JUL2022:00:00:00,61 a 70,M,Moderna,Público,0,1,,8
02JUL2022:00:00:00,71 a 80,F,Moderna,Público,0,1,,3
02JUL2022:00:00:00,71 a 80,M,Moderna,Público,1,0,,2
02JUL2022:00:00:00,81 a 90,F,Moderna,Público,1,0,,3
02JUL2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,1
02JUL2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,0
02JUL2022:00:00:00,91 o mas,M,Moderna,Público,0,0,,0
27FEB2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
18JUL2022:00:00:00,30 o menos,F,Moderna,Privado,1,3,,1
18JUL2022:00:00:00,30 o menos,F,Moderna,Público,15,24,,167
18JUL2022:00:00:00,30 o menos,F,Sinopharm,Público,18,18,,0
18JUL2022:00:00:00,30 o menos,F,Sputnik,Público,0,1,,1
18JUL2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
18JUL2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,3,0,,14
18JUL2022:00:00:00,30 o menos,M,Moderna,Privado,2,3,,4
18JUL2022:00:00:00,30 o menos,M,Moderna,Público,26,44,,154
18JUL2022:00:00:00,30 o menos,M,Sinopharm,Público,19,19,,1
18JUL2022:00:00:00,30 o menos,M,Sputnik,Público,0,0,,4
18JUL2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,,14
18JUL2022:00:00:00,31 a 40,F,Moderna,Privado,0,0,,1
18JUL2022:00:00:00,31 a 40,F,Moderna,Público,3,6,,80
18JUL2022:00:00:00,31 a 40,F,Sinopharm,Público,0,2,,0
18JUL2022:00:00:00,31 a 40,F,Sputnik,Público,0,0,,1
31JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,153
31JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,47
31JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,2191
31JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,9,19,,17
31JAN2022:00:00:00,51 a 60,F,Moderna,Público,0,2,,585
31JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,8,26,,0
31JAN2022:00:00:00,51 a 60,F,Sputnik,Público,0,12,,0
31JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,17
31JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,60
31JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,2,,1313
31JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,14,19,,12
31JAN2022:00:00:00,51 a 60,M,Moderna,Público,0,5,,526
31JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,16,18,,1
31JAN2022:00:00:00,51 a 60,M,Sputnik,Público,0,11,,0
31JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,,12
31JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,43
31JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,5,,1109
31JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,3,4,,18
